event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,external-temperature,gps:fix-type-raw,height-above-ellipsoid,import-marked-outlier,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
23704328349,TRUE,00:16.0,-69.9846039,41.628479,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-18,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,417984.374,4608996.169,19N,Greenwich Mean Time,00:16.0
23715148648,TRUE,58:56.0,-69.982399,41.6266632,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418165.7437,4608792.478,19N,Greenwich Mean Time,58:56.0
23723334445,FALSE,58:56.0,-69.982399,41.6265869,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-11,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418165.6472,4608784.007,19N,Greenwich Mean Time,58:56.0
23723334446,TRUE,58:56.0,-69.982399,41.6266632,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418165.7437,4608792.478,19N,Greenwich Mean Time,58:56.0
23715148649,TRUE,01:52.0,-69.9795303,41.6272507,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418405.4512,4608854.986,19N,Greenwich Mean Time,01:52.0
23716047985,TRUE,01:52.0,-69.9795303,41.6272507,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,418405.4512,4608854.986,19N,Greenwich Mean Time,01:52.0
23716047986,TRUE,00:32.0,-69.9969635,41.6247406,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-24,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416950.0327,4608592.947,19N,Greenwich Mean Time,00:32.0
23723334447,TRUE,00:32.0,-69.9969635,41.6247406,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-24,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,416950.0327,4608592.947,19N,Greenwich Mean Time,00:32.0
23716047987,TRUE,59:12.0,-69.3855362,40.7507324,,,,,,,,,,,,,,,,,,,,,,,,,,3D,13,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,467453.9321,4511158.072,19N,Greenwich Mean Time,59:12.0
23723334448,FALSE,59:12.0,-69.3810272,40.3313026,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-115,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,467633.3235,4464599.276,19N,Greenwich Mean Time,59:12.0
23723334449,TRUE,59:12.0,-69.3855362,40.7507324,,,,,,,,,,,,,,,,,,,,,,,,,,3D,13,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,467453.9321,4511158.072,19N,Greenwich Mean Time,59:12.0
23723334450,TRUE,02:08.0,-67.2089462,38.2503548,,,,,,,,,,,,,,,,,,,,,,,,,,3D,45,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,656719.6657,4235109.766,19N,Greenwich Mean Time,02:08.0
23723334451,FALSE,00:48.0,42.1809273,35.8960266,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,245558.2372,3976088.178,38N,Greenwich Mean Time,00:48.0
23723334452,TRUE,00:48.0,-65.1932526,35.8960266,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,302052.9711,3974638.366,20N,Greenwich Mean Time,00:48.0
23727496626,TRUE,59:28.0,-63.4707832,34.0379524,,,,,,,,,,,,,,,,,,,,,,,,,,3D,58,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,456543.3525,3766464.013,20N,Greenwich Mean Time,59:28.0
23727496627,TRUE,02:24.0,-60.9707642,32.4835472,,,,,,,,,,,,,,,,,,,,,,,,,,3D,1423,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,690676.4233,3595849.183,20N,Greenwich Mean Time,02:24.0
23728725249,TRUE,02:40.0,-56.9555588,27.4112377,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-45,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,504393.0898,3031985.72,21N,Greenwich Mean Time,02:40.0
23731905729,TRUE,02:40.0,-56.9555588,27.4112377,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-45,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,504393.0898,3031985.72,21N,Greenwich Mean Time,02:40.0
23728725250,TRUE,00:00.0,-55.911129,24.1603966,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,610616.9985,2672415.104,21N,Greenwich Mean Time,00:00.0
23731905730,TRUE,02:56.0,-55.5563889,22.3321476,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,648672.5299,2470303.569,21N,Greenwich Mean Time,02:56.0
23731905731,TRUE,01:36.0,-55.6043129,20.3010693,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,645727.6057,2245414.103,21N,Greenwich Mean Time,01:36.0
23733313378,TRUE,03:12.0,-54.5985909,16.5637512,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-23,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,756261.0167,1832827.654,21N,Greenwich Mean Time,03:12.0
23733313379,TRUE,01:52.0,-54.9709702,14.502285,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-30,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,718672.4711,1604247.6,21N,Greenwich Mean Time,01:52.0
23745290620,TRUE,00:32.0,-55.7891464,12.7399549,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,631450.873,1408684.944,21N,Greenwich Mean Time,00:32.0
23745290621,TRUE,59:12.0,-56.3380089,10.589632,,,,,,,,,,,,,,,,,,,,,,,,,,2D,0,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,572418.1513,1170682.341,21N,Greenwich Mean Time,59:12.0
23745290622,FALSE,59:28.0,-57.3695602,6.29139185,,,,,,,,,,,,,,,,,,,,,,,,,,3D,1019,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,459122.9457,695430.2764,21N,Greenwich Mean Time,59:28.0
23750455288,TRUE,59:28.0,-57.3695602,6.28954887,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-7,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,459122.8017,695226.543,21N,Greenwich Mean Time,59:28.0
23745290623,TRUE,02:24.0,-56.9051247,5.99402237,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-24,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,510499.9148,662544.695,21N,Greenwich Mean Time,02:24.0
23752484061,TRUE,01:04.0,-56.9362297,5.98813438,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-17,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,507057.5769,661893.326,21N,Greenwich Mean Time,01:04.0
23778716974,TRUE,01:04.0,-56.9362297,5.98813438,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-17,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,507057.5769,661893.326,21N,Greenwich Mean Time,01:04.0
23752484062,TRUE,59:44.0,-56.8997002,5.99061775,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-19,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,511100.3174,662168.4473,21N,Greenwich Mean Time,59:44.0
23752484063,TRUE,02:40.0,-56.9009552,5.99095058,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-11,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,510961.418,662205.2138,21N,Greenwich Mean Time,02:40.0
23760381814,TRUE,02:40.0,-56.9009552,5.99095058,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-11,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,510961.418,662205.2138,21N,Greenwich Mean Time,02:40.0
23752484064,TRUE,01:20.0,-56.8916092,5.98854399,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-8,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,511995.8058,661939.3792,21N,Greenwich Mean Time,01:20.0
23778716975,TRUE,01:20.0,-56.8916092,5.98854399,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-8,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,511995.8058,661939.3792,21N,Greenwich Mean Time,01:20.0
23760381815,TRUE,00:00.0,-56.9058952,5.99425268,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,510414.6386,662570.1394,21N,Greenwich Mean Time,00:00.0
23760381816,TRUE,58:40.0,-56.9376373,5.99130869,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-8,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,506901.7553,662244.2033,21N,Greenwich Mean Time,58:40.0
23778716976,FALSE,32:48.0,-56.7279243,5.99048948,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-6,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,530111.0968,662160.7153,21N,Greenwich Mean Time,32:48.0
23778716977,TRUE,01:36.0,-56.9008751,5.99123192,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,510970.2772,662236.3154,21N,Greenwich Mean Time,01:36.0
23778716978,TRUE,00:16.0,-56.853569,5.99266577,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-4,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,516205.6698,662395.9878,21N,Greenwich Mean Time,00:16.0
23778716979,TRUE,58:56.0,-56.8557434,5.98680305,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-33,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,515965.1965,661747.8444,21N,Greenwich Mean Time,58:56.0
23778716980,TRUE,01:52.0,-56.900238,5.99077129,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-7,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,511040.7952,662185.4091,21N,Greenwich Mean Time,01:52.0
23797129586,TRUE,00:32.0,-56.9384842,5.99105263,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-18,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,506808.031,662215.8873,21N,Greenwich Mean Time,00:32.0
23801731376,TRUE,00:32.0,-56.9384842,5.99105263,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-18,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,506808.031,662215.8873,21N,Greenwich Mean Time,00:32.0
23797129587,TRUE,59:12.0,-56.8698997,5.9850626,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,514398.5303,661555.0597,21N,Greenwich Mean Time,59:12.0
23801731377,TRUE,59:12.0,-56.8698997,5.9850626,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,514398.5303,661555.0597,21N,Greenwich Mean Time,59:12.0
23801731378,TRUE,02:08.0,-56.8660622,5.98470402,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-15,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,514823.2465,661515.5234,21N,Greenwich Mean Time,02:08.0
23801731379,TRUE,00:48.0,-56.8621712,5.98513937,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-13,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,515253.8624,661563.7546,21N,Greenwich Mean Time,00:48.0
23805851666,TRUE,59:28.0,-56.870182,5.98503685,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-32,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,514367.288,661552.2058,21N,Greenwich Mean Time,59:28.0
23806590292,FALSE,59:28.0,-72.0826492,70.2051163,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-32,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,610227.0871,7791388.558,18N,Greenwich Mean Time,59:28.0
23805851667,TRUE,02:24.0,-56.9049225,5.99151373,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-20,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,510522.3405,662267.3881,21N,Greenwich Mean Time,02:24.0
23806590293,TRUE,01:04.0,-56.8700562,5.98508787,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-20,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,514381.2093,661557.849,21N,Greenwich Mean Time,01:04.0
23806590294,TRUE,59:44.0,-56.8902283,5.98849297,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-5,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,512148.6338,661933.7697,21N,Greenwich Mean Time,59:44.0
23809590629,TRUE,02:40.0,-56.8904839,5.98849297,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-7,FALSE,G,OK,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,512120.346,661933.764,21N,Greenwich Mean Time,02:40.0
23809590630,TRUE,01:20.0,-56.870079,5.98508787,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,C,OK(corrected),,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,514378.686,661557.8484,21N,Greenwich Mean Time,01:20.0
23591003154,FALSE,19:44.0,198.493607,45.0041199,,,,,,,,,,,,,,,,,,,,,,,,,,3D,7204,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,302471.9714,4986464.263,4N,Greenwich Mean Time,19:44.0
23595119102,FALSE,21:20.0,-163.919296,41.5466118,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-24,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,590134.4974,4600002.861,3N,Greenwich Mean Time,21:20.0
23595119103,FALSE,23:28.0,-69.9563675,-12.6845827,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-92,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,396156.4114,8597554.351,19S,Greenwich Mean Time,23:28.0
23723334453,FALSE,41:04.0,-183.610275,-49.0948982,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-24,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,-7469007.869,3023902.126,37S,Greenwich Mean Time,41:04.0
23801731380,FALSE,57:36.0,47.7245064,1.43200004,,,,,,,,,,,,,,,,,,,,,,,,,,3D,1841,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,803190.2075,158459.6112,38N,Greenwich Mean Time,57:36.0
23657186212,FALSE,23:12.0,-117.002281,14.6609535,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-12,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,499754.3933,1620826.501,11N,Greenwich Mean Time,23:12.0
23597634194,FALSE,03:12.0,-184.070023,-177.357269,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-28,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,3380374.669,-9673259.963,4S,Greenwich Mean Time,03:12.0
23733313380,FALSE,04:00.0,-4.31829739,6.66960621,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-8,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,354280.0952,737419.9602,30N,Greenwich Mean Time,04:00.0
23806590295,FALSE,28:32.0,-56.8000641,5.88401937,,,,,,,,,,,,,,,,,,,,,,,,,,3D,11356,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,522131.4687,650387.8019,21N,Greenwich Mean Time,28:32.0
23556089469,FALSE,25:20.0,63.2151184,42.357029,,,,,,,,,,,,,,,,,,,,,,,,,,3D,219,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,517715.6634,4689440.39,41N,Greenwich Mean Time,25:20.0
23716047988,FALSE,51:28.0,38.0997505,-12.2440062,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-27,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,402084.9941,8646301.254,37S,Greenwich Mean Time,51:28.0
23617143180,FALSE,01:04.0,-139.990921,83.2552032,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-512,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,513230.6713,9245063.858,7N,Greenwich Mean Time,01:04.0
23569555747,FALSE,10:08.0,143.166351,47.2695694,,,,,,,,,,,,,,,,,,,,,,,,,,2D,9410,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,663864.8413,5237397.159,54N,Greenwich Mean Time,10:08.0
23723334454,FALSE,33:36.0,-67.2089462,38.2507133,,,,,,,,,,,,,,,,,,,,,,,,,,2D,14402,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,656718.8955,4235149.549,19N,Greenwich Mean Time,33:36.0
23716047989,FALSE,16:48.0,72.4594803,-10.0991611,,,,,,,,,,,,,,,,,,,,,,,,,,2D,14943,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,221569.0681,8882540.918,43S,Greenwich Mean Time,16:48.0
23723334455,FALSE,54:08.0,-69.3855362,40.7507324,,,,,,,,,,,,,,,,,,,,,,,,,,2D,7075,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,467453.9321,4511158.072,19N,Greenwich Mean Time,54:08.0
23591003155,FALSE,14:24.0,-52.8614769,214.389191,,,,,,,,,,,,,,,,,,,,,,,,,,2D,13887,TRUE,E,Fail,,,gps,Calidris canutus,236451,FELG(9U>),Red Knot Fall MA Migration Study,671126.3982,2.38E+07,22N,Greenwich Mean Time,14:24.0
23659265949,FALSE,08:48.0,117.602165,-133.661789,,,,,,,,,,,,,,,,,,,,,,,,,,2D,-1000,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,453657.9156,-4864127.542,50S,Greenwich Mean Time,08:48.0
23644976994,FALSE,05:20.0,95.3660049,37.1562386,,,,,,,,,,,,,,,,,,,,,,,,,,3D,1030,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,710102.5915,4114825.648,46N,Greenwich Mean Time,05:20.0
23597634182,FALSE,11:28.0,-69.9671402,41.6470642,,,,,,,,,,,,,,,,,,,,,,,,,,3D,8187,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,419462.2272,4611043.106,19N,Greenwich Mean Time,11:28.0
23569555736,FALSE,13:36.0,-194.430527,49.0481796,,,,,,,,,,,,,,,,,,,,,,,,,,2D,6292,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,2.61E+07,-9012815.639,24N,Greenwich Mean Time,13:36.0
23644976995,FALSE,35:28.0,0.487564802,41.6449394,,,,,,,,,,,,,,,,,,,,,,,,,,3D,19,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,290765.4568,4613404.966,31N,Greenwich Mean Time,35:28.0
23659265950,FALSE,04:32.0,-73.0479965,14.6840191,,,,,,,,,,,,,,,,,,,,,,,,,,3D,4126,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,710195.624,1624285.472,18N,Greenwich Mean Time,04:32.0
23591003156,FALSE,01:36.0,5.58086395,137.635345,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,TRUE,E,Fail,,,gps,,236447,,Red Knot Fall MA Migration Study,287476.9183,1.53E+07,31N,Greenwich Mean Time,01:36.0
23541767073,TRUE,02:08.0,-69.9697571,41.6481934,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-24,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419245.7149,4611170.923,19N,Greenwich Mean Time,02:08.0
23541767074,TRUE,00:48.0,-69.9723358,41.6432762,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419024.82,4610627.415,19N,Greenwich Mean Time,00:48.0
23541767075,TRUE,59:28.0,-69.9704208,41.6481667,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419190.4128,4611168.58,19N,Greenwich Mean Time,59:28.0
23541767076,TRUE,02:24.0,-69.9739532,41.644558,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-14,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418891.7306,4610771.246,19N,Greenwich Mean Time,02:24.0
23548115333,TRUE,01:04.0,-69.9663467,41.6467056,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-20,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419527.8597,4611002.552,19N,Greenwich Mean Time,01:04.0
23548115334,TRUE,59:44.0,-69.9698029,41.6476555,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-24,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419241.2291,4611111.246,19N,Greenwich Mean Time,59:44.0
23548115335,TRUE,02:40.0,-69.973053,41.6433792,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-29,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418965.2207,4610639.524,19N,Greenwich Mean Time,02:40.0
23548115336,TRUE,01:20.0,-69.9700851,41.64814,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-26,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419218.3344,4611165.301,19N,Greenwich Mean Time,01:20.0
23556089470,TRUE,00:00.0,-69.9778442,41.6441231,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,C,OK(corrected),,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418567.147,4610726.629,19N,Greenwich Mean Time,00:00.0
23566979304,TRUE,00:00.0,-69.9778442,41.6441231,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418567.147,4610726.629,19N,Greenwich Mean Time,00:00.0
23556089471,TRUE,58:40.0,-69.9675751,41.6478081,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419426.9378,4611126.103,19N,Greenwich Mean Time,58:40.0
23558468865,TRUE,58:40.0,-69.9675751,41.6478081,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-25,FALSE,C,OK(corrected),,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419426.9378,4611126.103,19N,Greenwich Mean Time,58:40.0
23558468866,TRUE,01:36.0,-69.9801712,41.6448135,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-33,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418374.2284,4610805.481,19N,Greenwich Mean Time,01:36.0
23566979305,TRUE,01:36.0,-69.9801712,41.6448135,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-33,FALSE,C,OK(corrected),,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418374.2284,4610805.481,19N,Greenwich Mean Time,01:36.0
23558468867,TRUE,00:16.0,-69.9730301,41.6434555,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-27,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,418967.2234,4610647.974,19N,Greenwich Mean Time,00:16.0
23566979306,TRUE,58:56.0,-69.9706497,41.6481171,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-22,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419171.2895,4611163.288,19N,Greenwich Mean Time,58:56.0
23566979307,TRUE,01:52.0,-69.9718552,41.6220284,,,,,,,,,,,,,,,,,,,,,,,,,,3D,-21,FALSE,G,OK,,,gps,Calidris canutus,236447,FELG(K48),Red Knot Fall MA Migration Study,419038.2586,4608267.956,19N,Greenwich Mean Time,01:52.0
